date,family,total_sales,total_promotions,oil_price,is_holiday
2014-04-22,AUTOMOTIVE,270.0,0,101.69,
2014-04-23,AUTOMOTIVE,195.0,0,101.47,
2014-04-24,AUTOMOTIVE,181.0,0,102.2,
2014-04-25,AUTOMOTIVE,260.0,0,100.85,
2014-04-26,AUTOMOTIVE,327.0,0,100.85,
2014-04-27,AUTOMOTIVE,362.0,0,100.85,
2014-04-28,AUTOMOTIVE,197.0,0,101.13,
2014-04-29,AUTOMOTIVE,199.0,0,101.56,
2014-04-30,AUTOMOTIVE,204.0,0,100.07,
2014-05-01,AUTOMOTIVE,382.0,0,99.69,1.0
2014-05-02,AUTOMOTIVE,240.0,0,100.09,
2014-05-03,AUTOMOTIVE,349.0,0,100.09,
2014-05-04,AUTOMOTIVE,414.0,0,100.09,
2014-05-05,AUTOMOTIVE,207.0,0,99.74,
2014-05-06,AUTOMOTIVE,199.0,0,99.81,
2014-05-07,AUTOMOTIVE,307.0,0,101.06,
2014-05-08,AUTOMOTIVE,171.0,0,100.52,
2014-05-09,AUTOMOTIVE,209.0,0,100.32,
2014-05-10,AUTOMOTIVE,349.0,0,100.32,1.0
2014-05-11,AUTOMOTIVE,303.0,0,100.32,1.0
2014-05-12,AUTOMOTIVE,261.0,0,100.89,1.0
2014-05-13,AUTOMOTIVE,257.0,0,102.01,
2014-05-14,AUTOMOTIVE,211.0,0,102.63,
2014-05-15,AUTOMOTIVE,207.0,0,101.74,
2014-05-16,AUTOMOTIVE,221.0,0,102.31,
2014-05-17,AUTOMOTIVE,350.0,0,102.31,
2014-05-18,AUTOMOTIVE,417.0,0,102.31,
2014-05-19,AUTOMOTIVE,227.0,0,102.95,
2014-05-20,AUTOMOTIVE,201.0,0,102.8,
2014-05-21,AUTOMOTIVE,190.0,1,104.31,
2014-05-22,AUTOMOTIVE,197.0,0,104.03,
2014-05-23,AUTOMOTIVE,175.0,0,105.01,
2014-05-24,AUTOMOTIVE,318.0,0,105.01,1.0
2014-05-25,AUTOMOTIVE,393.0,0,105.01,
2014-05-26,AUTOMOTIVE,220.0,0,105.01,
2014-05-27,AUTOMOTIVE,172.0,1,104.78,
2014-05-28,AUTOMOTIVE,229.0,0,103.37,
2014-05-29,AUTOMOTIVE,167.0,0,104.26,
2014-05-30,AUTOMOTIVE,204.0,0,103.4,
2014-05-31,AUTOMOTIVE,328.0,0,103.4,
2014-06-01,AUTOMOTIVE,389.0,0,103.4,
2014-06-02,AUTOMOTIVE,253.0,0,103.07,
2014-06-03,AUTOMOTIVE,234.0,0,103.34,
2014-06-04,AUTOMOTIVE,224.0,0,103.27,
2014-06-05,AUTOMOTIVE,188.0,2,103.17,
2014-06-06,AUTOMOTIVE,190.0,0,103.32,
2014-06-07,AUTOMOTIVE,352.0,1,103.32,
2014-06-08,AUTOMOTIVE,421.0,0,103.32,
2014-06-09,AUTOMOTIVE,235.0,0,105.09,
2014-06-10,AUTOMOTIVE,177.0,0,105.02,
2014-06-11,AUTOMOTIVE,215.0,0,105.04,
2014-06-12,AUTOMOTIVE,167.0,0,107.2,1.0
2014-06-13,AUTOMOTIVE,231.0,0,107.49,
2014-06-14,AUTOMOTIVE,360.0,0,107.49,
2014-06-15,AUTOMOTIVE,214.0,0,107.49,1.0
2014-06-16,AUTOMOTIVE,269.0,0,107.52,
2014-06-17,AUTOMOTIVE,273.0,0,106.95,
2014-06-18,AUTOMOTIVE,259.0,0,106.64,
2014-06-19,AUTOMOTIVE,246.0,2,107.08,
2014-06-20,AUTOMOTIVE,187.0,1,107.95,1.0
2014-06-21,AUTOMOTIVE,429.0,3,107.95,
2014-06-22,AUTOMOTIVE,434.0,3,107.95,
2014-06-23,AUTOMOTIVE,254.0,2,106.83,1.0
2014-06-24,AUTOMOTIVE,236.0,2,106.64,
2014-06-25,AUTOMOTIVE,209.0,5,107.04,1.0
2014-06-26,AUTOMOTIVE,243.0,3,106.49,
2014-06-27,AUTOMOTIVE,256.0,5,106.46,
2014-06-28,AUTOMOTIVE,379.0,8,106.46,1.0
2014-06-29,AUTOMOTIVE,379.0,5,106.46,1.0
2014-06-30,AUTOMOTIVE,327.0,11,106.07,1.0
2014-07-01,AUTOMOTIVE,332.0,5,106.06,1.0
2014-07-02,AUTOMOTIVE,287.0,2,105.18,
2014-07-03,AUTOMOTIVE,283.0,4,104.76,1.0
2014-07-04,AUTOMOTIVE,282.0,1,104.76,1.0
2014-07-05,AUTOMOTIVE,454.0,6,104.76,1.0
2014-07-06,AUTOMOTIVE,531.0,5,104.76,
2014-07-07,AUTOMOTIVE,273.0,7,104.19,
2014-07-08,AUTOMOTIVE,250.0,0,104.06,1.0
2014-07-09,AUTOMOTIVE,234.0,0,102.93,1.0
2014-07-10,AUTOMOTIVE,229.0,0,103.61,
2014-07-11,AUTOMOTIVE,268.0,0,101.48,
2014-07-12,AUTOMOTIVE,365.0,0,101.48,1.0
2014-07-13,AUTOMOTIVE,385.0,2,101.48,1.0
2014-07-14,AUTOMOTIVE,230.0,0,101.73,
2014-07-15,AUTOMOTIVE,277.0,0,100.56,
2014-07-16,AUTOMOTIVE,265.0,1,101.88,
2014-07-17,AUTOMOTIVE,238.0,1,103.84,
2014-07-18,AUTOMOTIVE,329.0,1,103.83,
2014-07-19,AUTOMOTIVE,384.0,1,103.83,
2014-07-20,AUTOMOTIVE,429.0,0,103.83,
2014-07-21,AUTOMOTIVE,276.0,0,105.34,
2014-07-22,AUTOMOTIVE,262.0,0,104.59,
2014-07-23,AUTOMOTIVE,267.0,0,103.81,1.0
2014-07-24,AUTOMOTIVE,244.0,0,102.76,1.0
2014-07-25,AUTOMOTIVE,262.0,0,105.23,1.0
2014-07-26,AUTOMOTIVE,411.0,0,105.23,
2014-07-27,AUTOMOTIVE,440.0,1,105.23,
2014-07-28,AUTOMOTIVE,238.0,0,105.68,
2014-07-29,AUTOMOTIVE,242.0,0,104.91,
2014-07-30,AUTOMOTIVE,246.0,0,104.29,
2014-07-31,AUTOMOTIVE,268.0,0,98.23,
2014-08-01,AUTOMOTIVE,314.0,1,97.86,
2014-08-02,AUTOMOTIVE,431.0,0,97.86,
2014-08-03,AUTOMOTIVE,448.0,0,97.86,
2014-08-04,AUTOMOTIVE,289.0,1,98.26,
2014-08-05,AUTOMOTIVE,236.0,0,97.34,1.0
2014-08-06,AUTOMOTIVE,301.0,0,96.93,
2014-08-07,AUTOMOTIVE,237.0,0,97.34,
2014-08-08,AUTOMOTIVE,252.0,0,97.61,
2014-08-09,AUTOMOTIVE,349.0,0,97.61,
2014-08-10,AUTOMOTIVE,367.0,0,97.61,1.0
2014-08-11,AUTOMOTIVE,262.0,0,98.09,
2014-08-12,AUTOMOTIVE,244.0,0,97.36,
2014-08-13,AUTOMOTIVE,231.0,0,97.57,
2014-08-14,AUTOMOTIVE,234.0,0,95.54,
2014-08-15,AUTOMOTIVE,278.0,0,97.3,1.0
2014-08-16,AUTOMOTIVE,404.0,0,97.3,
2014-08-17,AUTOMOTIVE,401.0,0,97.3,
2014-08-18,AUTOMOTIVE,317.0,0,96.44,
2014-08-19,AUTOMOTIVE,222.0,0,94.35,
2014-08-20,AUTOMOTIVE,266.0,1,96.4,
2014-08-21,AUTOMOTIVE,297.0,0,93.97,
2014-08-22,AUTOMOTIVE,270.0,0,93.61,
2014-08-23,AUTOMOTIVE,384.0,0,93.61,
2014-08-24,AUTOMOTIVE,376.0,0,93.61,1.0
2014-08-25,AUTOMOTIVE,237.0,0,95.39,
2014-08-26,AUTOMOTIVE,200.0,0,95.78,
2014-08-27,AUTOMOTIVE,252.0,0,95.82,
2014-08-28,AUTOMOTIVE,209.0,0,96.44,
2014-08-29,AUTOMOTIVE,252.0,0,97.86,
2014-08-30,AUTOMOTIVE,367.0,0,97.86,
2014-08-31,AUTOMOTIVE,382.0,0,97.86,
2014-09-01,AUTOMOTIVE,340.0,0,97.86,
2014-09-02,AUTOMOTIVE,300.0,2,92.92,
2014-09-03,AUTOMOTIVE,284.0,0,95.5,
2014-09-04,AUTOMOTIVE,254.0,0,94.51,
2014-09-05,AUTOMOTIVE,294.0,0,93.32,
2014-09-06,AUTOMOTIVE,436.0,0,93.32,
2014-09-07,AUTOMOTIVE,450.0,0,93.32,
2014-09-08,AUTOMOTIVE,287.0,0,92.64,
2014-09-09,AUTOMOTIVE,302.0,0,92.73,
2014-09-10,AUTOMOTIVE,282.0,0,91.71,
2014-09-11,AUTOMOTIVE,264.0,1,92.89,
2014-09-12,AUTOMOTIVE,217.0,1,92.18,
2014-09-13,AUTOMOTIVE,421.0,0,92.18,
2014-09-14,AUTOMOTIVE,434.0,1,92.18,
2014-09-15,AUTOMOTIVE,270.0,0,92.86,
2014-09-16,AUTOMOTIVE,259.0,0,94.91,
2014-09-17,AUTOMOTIVE,204.0,0,94.33,
2014-09-18,AUTOMOTIVE,234.0,0,93.07,
2014-09-19,AUTOMOTIVE,247.0,0,92.43,
2014-09-20,AUTOMOTIVE,425.0,0,92.43,
2014-09-21,AUTOMOTIVE,376.0,0,92.43,
2014-09-22,AUTOMOTIVE,258.0,0,91.46,
2014-09-23,AUTOMOTIVE,225.0,0,91.55,
2014-09-24,AUTOMOTIVE,279.0,0,93.6,
2014-09-25,AUTOMOTIVE,225.0,0,93.59,
2014-09-26,AUTOMOTIVE,233.0,0,95.55,
2014-09-27,AUTOMOTIVE,466.0,0,95.55,
2014-09-28,AUTOMOTIVE,477.0,0,95.55,1.0
2014-09-29,AUTOMOTIVE,197.0,0,94.53,
2014-09-30,AUTOMOTIVE,289.0,1,91.17,
2014-10-01,AUTOMOTIVE,315.0,0,90.74,
2014-10-02,AUTOMOTIVE,286.0,0,91.02,
2014-10-03,AUTOMOTIVE,291.0,0,89.76,
2014-10-04,AUTOMOTIVE,440.0,0,89.76,
2014-10-05,AUTOMOTIVE,493.0,0,89.76,
2014-10-06,AUTOMOTIVE,275.0,0,90.33,
2014-10-07,AUTOMOTIVE,270.0,0,88.89,1.0
2014-10-08,AUTOMOTIVE,309.0,0,87.29,
2014-10-09,AUTOMOTIVE,336.0,0,85.76,1.0
2014-10-10,AUTOMOTIVE,378.0,0,85.87,1.0
2014-10-11,AUTOMOTIVE,382.0,0,85.87,
2014-10-12,AUTOMOTIVE,431.0,0,85.87,
2014-10-13,AUTOMOTIVE,297.0,0,85.73,
2014-10-14,AUTOMOTIVE,221.0,0,81.72,
2014-10-15,AUTOMOTIVE,260.0,0,81.82,
2014-10-16,AUTOMOTIVE,297.0,7,82.33,
2014-10-17,AUTOMOTIVE,282.0,8,82.8,
2014-10-18,AUTOMOTIVE,459.0,9,82.8,
2014-10-19,AUTOMOTIVE,483.0,8,82.8,
2014-10-20,AUTOMOTIVE,295.0,9,82.76,
2014-10-21,AUTOMOTIVE,230.0,5,83.25,
2014-10-22,AUTOMOTIVE,267.0,5,80.52,
2014-10-23,AUTOMOTIVE,270.0,7,82.81,
2014-10-24,AUTOMOTIVE,256.0,6,81.27,
2014-10-25,AUTOMOTIVE,376.0,14,81.27,
2014-10-26,AUTOMOTIVE,434.0,7,81.27,
2014-10-27,AUTOMOTIVE,253.0,5,81.26,
2014-10-28,AUTOMOTIVE,243.0,6,81.36,
2014-10-29,AUTOMOTIVE,287.0,13,82.25,
2014-10-30,AUTOMOTIVE,239.0,5,81.06,
2014-10-31,AUTOMOTIVE,278.0,8,80.53,
2014-11-01,AUTOMOTIVE,497.0,9,80.53,
2014-11-02,AUTOMOTIVE,381.0,9,80.53,1.0
2014-11-03,AUTOMOTIVE,531.0,12,78.77,1.0
2014-11-04,AUTOMOTIVE,311.0,13,77.15,
2014-11-05,AUTOMOTIVE,382.0,12,78.71,
2014-11-06,AUTOMOTIVE,263.0,0,77.87,1.0
2014-11-07,AUTOMOTIVE,259.0,1,78.71,1.0
2014-11-08,AUTOMOTIVE,417.0,0,78.71,
2014-11-09,AUTOMOTIVE,407.0,2,78.71,
2014-11-10,AUTOMOTIVE,277.0,0,77.43,1.0
2014-11-11,AUTOMOTIVE,252.0,0,77.85,1.0
2014-11-12,AUTOMOTIVE,269.0,1,77.16,1.0
2014-11-13,AUTOMOTIVE,199.0,1,74.13,
2014-11-14,AUTOMOTIVE,273.0,0,75.91,
2014-11-15,AUTOMOTIVE,352.0,1,75.91,
2014-11-16,AUTOMOTIVE,442.0,1,75.91,
2014-11-17,AUTOMOTIVE,227.0,0,75.64,
2014-11-18,AUTOMOTIVE,222.0,0,74.55,
2014-11-19,AUTOMOTIVE,185.0,0,74.55,
2014-11-20,AUTOMOTIVE,242.0,1,75.63,
2014-11-21,AUTOMOTIVE,238.0,2,76.52,
2014-11-22,AUTOMOTIVE,370.0,0,76.52,
2014-11-23,AUTOMOTIVE,416.0,0,76.52,
2014-11-24,AUTOMOTIVE,256.0,0,75.74,
2014-11-25,AUTOMOTIVE,246.0,0,74.04,
2014-11-26,AUTOMOTIVE,249.0,1,73.7,
2014-11-27,AUTOMOTIVE,217.0,2,73.7,
2014-11-28,AUTOMOTIVE,242.0,0,65.94,1.0
2014-11-29,AUTOMOTIVE,396.0,1,65.94,
2014-11-30,AUTOMOTIVE,434.0,0,65.94,
2014-12-01,AUTOMOTIVE,318.0,0,68.98,1.0
2014-12-02,AUTOMOTIVE,274.0,0,66.99,
2014-12-03,AUTOMOTIVE,259.0,2,67.3,
2014-12-04,AUTOMOTIVE,257.0,6,66.73,
2014-12-05,AUTOMOTIVE,266.0,4,65.89,1.0
2014-12-06,AUTOMOTIVE,436.0,8,65.89,1.0
2014-12-07,AUTOMOTIVE,491.0,3,65.89,
2014-12-08,AUTOMOTIVE,276.0,3,63.13,1.0
2014-12-09,AUTOMOTIVE,315.0,4,63.74,
2014-12-10,AUTOMOTIVE,307.0,5,60.99,
2014-12-11,AUTOMOTIVE,269.0,3,60.01,
2014-12-12,AUTOMOTIVE,237.0,6,57.81,
2014-12-13,AUTOMOTIVE,421.0,6,57.81,
2014-12-14,AUTOMOTIVE,460.0,3,57.81,
2014-12-15,AUTOMOTIVE,314.0,4,55.96,
2014-12-16,AUTOMOTIVE,343.0,6,55.97,
2014-12-17,AUTOMOTIVE,323.0,5,56.43,
2014-12-18,AUTOMOTIVE,292.0,4,54.18,
2014-12-19,AUTOMOTIVE,285.0,5,56.91,
2014-12-20,AUTOMOTIVE,413.0,6,56.91,1.0
2014-12-21,AUTOMOTIVE,478.0,6,56.91,1.0
2014-12-22,AUTOMOTIVE,382.0,3,55.25,1.0
2014-12-23,AUTOMOTIVE,294.0,6,56.78,1.0
2014-12-24,AUTOMOTIVE,354.0,5,55.7,1.0
2014-12-26,AUTOMOTIVE,542.0,6,54.59,1.0
2014-12-27,AUTOMOTIVE,471.0,6,54.59,
2014-12-28,AUTOMOTIVE,469.0,4,54.59,
2014-12-29,AUTOMOTIVE,406.0,7,53.46,
2014-12-30,AUTOMOTIVE,429.0,4,54.14,
2014-12-31,AUTOMOTIVE,328.0,2,53.45,1.0
2015-01-01,AUTOMOTIVE,1.0,0,53.45,1.0
2015-01-02,AUTOMOTIVE,465.0,4,52.72,1.0
2015-01-03,AUTOMOTIVE,410.0,4,52.72,
2015-01-04,AUTOMOTIVE,450.0,2,52.72,
2015-01-05,AUTOMOTIVE,328.0,6,50.05,
2015-01-06,AUTOMOTIVE,276.0,4,47.98,
2015-01-07,AUTOMOTIVE,295.0,4,48.69,
2015-01-08,AUTOMOTIVE,248.0,0,48.8,
2015-01-09,AUTOMOTIVE,217.0,0,48.35,
2015-01-10,AUTOMOTIVE,338.0,3,48.35,1.0
2015-01-11,AUTOMOTIVE,422.0,1,48.35,
2015-01-12,AUTOMOTIVE,271.0,0,46.06,
2015-01-13,AUTOMOTIVE,199.0,3,45.92,
2015-01-14,AUTOMOTIVE,239.0,4,48.49,
2015-01-15,AUTOMOTIVE,204.0,0,46.37,
2015-01-16,AUTOMOTIVE,239.0,0,48.49,
2015-01-17,AUTOMOTIVE,374.0,0,48.49,
2015-01-18,AUTOMOTIVE,432.0,0,48.49,
2015-01-19,AUTOMOTIVE,223.0,0,48.49,
2015-01-20,AUTOMOTIVE,257.0,0,46.79,
2015-01-21,AUTOMOTIVE,286.0,1,47.85,
2015-01-22,AUTOMOTIVE,225.0,0,45.93,
2015-01-23,AUTOMOTIVE,223.0,0,45.26,
2015-01-24,AUTOMOTIVE,391.0,0,45.26,
2015-01-25,AUTOMOTIVE,425.0,0,45.26,
2015-01-26,AUTOMOTIVE,262.0,0,44.8,
2015-01-27,AUTOMOTIVE,244.0,0,45.84,
2015-01-28,AUTOMOTIVE,215.0,0,44.08,
2015-01-29,AUTOMOTIVE,241.0,0,44.12,
2015-01-30,AUTOMOTIVE,276.0,0,47.79,
2015-01-31,AUTOMOTIVE,427.0,0,47.79,
2015-02-01,AUTOMOTIVE,538.0,0,47.79,
2015-02-02,AUTOMOTIVE,272.0,0,49.25,
2015-02-03,AUTOMOTIVE,312.0,0,53.04,
2015-02-04,AUTOMOTIVE,220.0,0,48.45,
2015-02-05,AUTOMOTIVE,281.0,0,50.48,
2015-02-06,AUTOMOTIVE,237.0,0,51.66,
2015-02-07,AUTOMOTIVE,416.0,1,51.66,
2015-02-08,AUTOMOTIVE,450.0,0,51.66,
2015-02-09,AUTOMOTIVE,271.0,0,52.99,
2015-02-10,AUTOMOTIVE,277.0,0,50.06,
2015-02-11,AUTOMOTIVE,275.0,0,48.8,
2015-02-12,AUTOMOTIVE,289.0,0,51.17,
2015-02-13,AUTOMOTIVE,401.0,0,52.66,
2015-02-14,AUTOMOTIVE,484.0,0,52.66,
2015-02-15,AUTOMOTIVE,343.0,0,52.66,
2015-02-16,AUTOMOTIVE,308.0,0,52.66,1.0
2015-02-17,AUTOMOTIVE,439.0,0,53.56,1.0
2015-02-18,AUTOMOTIVE,275.0,0,52.13,
2015-02-19,AUTOMOTIVE,275.0,0,51.12,
2015-02-20,AUTOMOTIVE,269.0,0,49.95,
2015-02-21,AUTOMOTIVE,406.0,0,49.95,
2015-02-22,AUTOMOTIVE,476.0,0,49.95,
2015-02-23,AUTOMOTIVE,255.0,0,49.56,
2015-02-24,AUTOMOTIVE,274.0,0,48.48,
2015-02-25,AUTOMOTIVE,269.0,0,50.25,
2015-02-26,AUTOMOTIVE,221.0,0,47.65,
2015-02-27,AUTOMOTIVE,266.0,0,49.84,
2015-02-28,AUTOMOTIVE,395.0,0,49.84,
2015-03-01,AUTOMOTIVE,548.0,0,49.84,
2015-03-02,AUTOMOTIVE,297.0,0,49.59,1.0
2015-03-03,AUTOMOTIVE,279.0,0,50.43,
2015-03-04,AUTOMOTIVE,257.0,0,51.53,
2015-03-05,AUTOMOTIVE,297.0,5,50.76,
2015-03-06,AUTOMOTIVE,261.0,5,49.61,
2015-03-07,AUTOMOTIVE,474.0,7,49.61,
2015-03-08,AUTOMOTIVE,459.0,5,49.61,
2015-03-09,AUTOMOTIVE,380.0,8,49.95,
2015-03-10,AUTOMOTIVE,527.0,7,48.42,
2015-03-11,AUTOMOTIVE,424.0,6,48.06,
2015-03-12,AUTOMOTIVE,348.0,8,47.12,
2015-03-13,AUTOMOTIVE,355.0,5,44.88,
2015-03-14,AUTOMOTIVE,508.0,9,44.88,
2015-03-15,AUTOMOTIVE,563.0,6,44.88,
2015-03-16,AUTOMOTIVE,330.0,5,43.93,
2015-03-17,AUTOMOTIVE,265.0,6,43.39,
2015-03-18,AUTOMOTIVE,336.0,5,44.63,
2015-03-19,AUTOMOTIVE,292.0,5,44.02,
2015-03-20,AUTOMOTIVE,311.0,4,46.0,
2015-03-21,AUTOMOTIVE,492.0,6,46.0,
2015-03-22,AUTOMOTIVE,508.0,8,46.0,
2015-03-23,AUTOMOTIVE,291.0,6,47.4,
2015-03-24,AUTOMOTIVE,291.0,5,47.03,
2015-03-25,AUTOMOTIVE,277.0,8,48.75,
2015-03-26,AUTOMOTIVE,292.0,5,51.41,
2015-03-27,AUTOMOTIVE,315.0,5,48.83,
2015-03-28,AUTOMOTIVE,446.0,5,48.83,
2015-03-29,AUTOMOTIVE,516.0,6,48.83,
2015-03-30,AUTOMOTIVE,317.0,7,48.66,
2015-03-31,AUTOMOTIVE,298.0,8,47.72,
2015-04-01,AUTOMOTIVE,449.0,7,50.12,1.0
2015-04-02,AUTOMOTIVE,365.0,1,49.13,
2015-04-03,AUTOMOTIVE,411.0,1,49.13,1.0
2015-04-04,AUTOMOTIVE,451.0,1,49.13,
2015-04-05,AUTOMOTIVE,371.0,0,49.13,
2015-04-06,AUTOMOTIVE,287.0,1,52.08,
2015-04-07,AUTOMOTIVE,225.0,1,53.95,
2015-04-08,AUTOMOTIVE,238.0,1,50.44,
2015-04-09,AUTOMOTIVE,175.0,2,50.79,
2015-04-10,AUTOMOTIVE,203.0,2,51.63,
2015-04-11,AUTOMOTIVE,363.0,4,51.63,
2015-04-12,AUTOMOTIVE,438.0,1,51.63,1.0
2015-04-13,AUTOMOTIVE,285.0,0,51.95,
2015-04-14,AUTOMOTIVE,203.0,0,53.3,1.0
2015-04-15,AUTOMOTIVE,278.0,0,56.25,
2015-04-16,AUTOMOTIVE,238.0,2,56.69,
2015-04-17,AUTOMOTIVE,221.0,0,55.71,
2015-04-18,AUTOMOTIVE,354.0,0,55.71,
2015-04-19,AUTOMOTIVE,434.0,0,55.71,
2015-04-20,AUTOMOTIVE,270.0,0,56.37,
2015-04-21,AUTOMOTIVE,224.0,0,55.58,1.0
2015-04-22,AUTOMOTIVE,235.0,0,56.17,
2015-04-23,AUTOMOTIVE,247.0,1,56.59,
2015-04-24,AUTOMOTIVE,239.0,0,55.98,
2015-04-25,AUTOMOTIVE,354.0,0,55.98,
2015-04-26,AUTOMOTIVE,416.0,0,55.98,
2015-04-27,AUTOMOTIVE,240.0,0,55.56,
2015-04-28,AUTOMOTIVE,275.0,0,57.05,
2015-04-29,AUTOMOTIVE,235.0,0,58.55,
2015-04-30,AUTOMOTIVE,323.0,0,59.62,
2015-05-01,AUTOMOTIVE,406.0,1,59.1,1.0
2015-05-02,AUTOMOTIVE,428.0,0,59.1,
2015-05-03,AUTOMOTIVE,381.0,3,59.1,
2015-05-04,AUTOMOTIVE,259.0,2,58.92,
2015-05-05,AUTOMOTIVE,267.0,0,60.38,
2015-05-06,AUTOMOTIVE,234.0,0,60.93,
2015-05-07,AUTOMOTIVE,222.0,0,58.99,
2015-05-08,AUTOMOTIVE,197.0,0,59.41,
2015-05-09,AUTOMOTIVE,351.0,0,59.41,1.0
2015-05-10,AUTOMOTIVE,275.0,0,59.41,1.0
2015-05-11,AUTOMOTIVE,319.0,1,59.23,
2015-05-12,AUTOMOTIVE,212.0,0,60.72,1.0
2015-05-13,AUTOMOTIVE,241.0,0,60.5,
2015-05-14,AUTOMOTIVE,212.0,1,59.89,
2015-05-15,AUTOMOTIVE,216.0,0,59.73,
2015-05-16,AUTOMOTIVE,398.0,0,59.73,
2015-05-17,AUTOMOTIVE,459.0,0,59.73,
2015-05-18,AUTOMOTIVE,258.0,1,59.44,
2015-05-19,AUTOMOTIVE,236.0,0,57.3,
2015-05-20,AUTOMOTIVE,226.0,0,58.96,
2015-05-21,AUTOMOTIVE,222.0,1,60.18,
2015-05-22,AUTOMOTIVE,300.0,0,58.88,
2015-05-23,AUTOMOTIVE,310.0,0,58.88,
2015-05-24,AUTOMOTIVE,450.0,2,58.88,1.0
2015-05-25,AUTOMOTIVE,259.0,1,58.88,
2015-05-26,AUTOMOTIVE,226.0,0,57.29,
2015-05-27,AUTOMOTIVE,277.0,0,57.51,
2015-05-28,AUTOMOTIVE,205.0,1,57.69,
2015-05-29,AUTOMOTIVE,274.0,1,60.25,
2015-05-30,AUTOMOTIVE,434.0,2,60.25,
2015-05-31,AUTOMOTIVE,575.0,1,60.25,
2015-06-01,AUTOMOTIVE,332.0,0,60.24,
2015-06-02,AUTOMOTIVE,340.0,1,61.3,
2015-06-03,AUTOMOTIVE,317.0,0,59.67,
2015-06-04,AUTOMOTIVE,293.0,0,58.0,
2015-06-05,AUTOMOTIVE,269.0,1,59.11,
2015-06-06,AUTOMOTIVE,453.0,3,59.11,
2015-06-07,AUTOMOTIVE,535.0,2,59.11,
2015-06-08,AUTOMOTIVE,316.0,1,58.15,
2015-06-09,AUTOMOTIVE,278.0,0,60.15,
2015-06-10,AUTOMOTIVE,247.0,0,61.36,
2015-06-11,AUTOMOTIVE,218.0,0,60.74,
2015-06-12,AUTOMOTIVE,237.0,0,59.96,
2015-06-13,AUTOMOTIVE,383.0,1,59.96,
2015-06-14,AUTOMOTIVE,497.0,0,59.96,
2015-06-15,AUTOMOTIVE,293.0,1,59.53,
2015-06-16,AUTOMOTIVE,271.0,0,60.01,
2015-06-17,AUTOMOTIVE,278.0,0,59.89,
2015-06-18,AUTOMOTIVE,260.0,1,60.41,
2015-06-19,AUTOMOTIVE,252.0,0,59.62,
2015-06-20,AUTOMOTIVE,464.0,0,59.62,
2015-06-21,AUTOMOTIVE,414.0,1,59.62,
2015-06-22,AUTOMOTIVE,307.0,0,60.01,
2015-06-23,AUTOMOTIVE,297.0,0,61.05,1.0
2015-06-24,AUTOMOTIVE,263.0,1,60.01,
2015-06-25,AUTOMOTIVE,258.0,0,59.59,1.0
2015-06-26,AUTOMOTIVE,270.0,1,59.41,
2015-06-27,AUTOMOTIVE,368.0,0,59.41,
2015-06-28,AUTOMOTIVE,491.0,0,59.41,
2015-06-29,AUTOMOTIVE,293.0,1,58.34,
2015-06-30,AUTOMOTIVE,289.0,0,59.48,
2015-07-01,AUTOMOTIVE,382.0,0,56.94,
2015-07-02,AUTOMOTIVE,310.0,0,56.93,
2015-07-03,AUTOMOTIVE,312.0,0,56.93,1.0
2015-07-04,AUTOMOTIVE,496.0,1,56.93,
2015-07-05,AUTOMOTIVE,564.0,1,56.93,
2015-07-06,AUTOMOTIVE,341.0,0,52.48,
2015-07-07,AUTOMOTIVE,304.0,1,52.33,
2015-07-08,AUTOMOTIVE,321.0,0,51.61,
2015-07-09,AUTOMOTIVE,247.0,0,52.76,
2015-07-10,AUTOMOTIVE,296.0,0,52.74,
2015-07-11,AUTOMOTIVE,416.0,0,52.74,
2015-07-12,AUTOMOTIVE,485.0,0,52.74,
2015-07-13,AUTOMOTIVE,306.0,0,52.19,
2015-07-14,AUTOMOTIVE,275.0,2,53.05,
2015-07-15,AUTOMOTIVE,280.0,0,51.4,
2015-07-16,AUTOMOTIVE,262.0,1,50.9,
2015-07-17,AUTOMOTIVE,265.0,0,50.88,
2015-07-18,AUTOMOTIVE,423.0,1,50.88,
2015-07-19,AUTOMOTIVE,529.0,0,50.88,
2015-07-20,AUTOMOTIVE,288.0,1,50.11,
2015-07-21,AUTOMOTIVE,291.0,0,50.59,
2015-07-22,AUTOMOTIVE,286.0,1,49.27,
2015-07-23,AUTOMOTIVE,301.0,0,48.11,1.0
2015-07-24,AUTOMOTIVE,264.0,0,47.98,1.0
2015-07-25,AUTOMOTIVE,408.0,0,47.98,1.0
2015-07-26,AUTOMOTIVE,481.0,0,47.98,
2015-07-27,AUTOMOTIVE,296.0,0,47.17,
2015-07-28,AUTOMOTIVE,263.0,0,47.97,
2015-07-29,AUTOMOTIVE,269.0,0,48.77,
2015-07-30,AUTOMOTIVE,301.0,0,48.53,
2015-07-31,AUTOMOTIVE,293.0,1,47.11,
2015-08-01,AUTOMOTIVE,593.0,2,47.11,
2015-08-02,AUTOMOTIVE,522.0,1,47.11,
2015-08-03,AUTOMOTIVE,318.0,0,45.25,
2015-08-04,AUTOMOTIVE,324.0,0,45.75,
2015-08-05,AUTOMOTIVE,350.0,0,45.13,1.0
2015-08-06,AUTOMOTIVE,301.0,0,44.69,
2015-08-07,AUTOMOTIVE,370.0,4,43.87,
2015-08-08,AUTOMOTIVE,441.0,0,43.87,
2015-08-09,AUTOMOTIVE,386.0,0,43.87,
